vehicle_id,model_id,location_id,engine_id,title,year,used_or_new,vehicle_type,doors,seats,colour_ext_int,kilometres,price
Z9330B5157J,Q3553C2947L,P1422Z9677N,D1261K5325Z,2013 Mercedes-Benz C250 CDI Sport BE,2013,USED,Rear, 2 Doors, 4 Seats,Silver / Leather,199730,18850
M2227N7253W,F5337W6133T,H2561V7604U,J6052R5836L,2019 Skoda Octavia RS 245 180 TSI,2019,USED,Front, 4 Doors, 5 Seats,Grey / -,44149,45900
J9201V6555J,V8892E4432O,M5186S6715N,Y2747O9408B,2021 Toyota GR Yaris GR,2021,USED,AWD, 3 Doors, 4 Seats,White / Black,27855,51777
F5586A2256V,X2672U3100Q,I5222X2256K,J3111E8620T,2012 Toyota Landcruiser Prado GXL (4X4),2012,USED,4WD, 4 Doors, 7 Seats,Silver / -,261000,29500
U7357L2342J,S3477F8322L,K6303V8902Z,T9459W8301R,2014 Hyundai I20 Elite,2014,USED,Front,,,Silver / Black,158130,13990
S8044A1579W,R8933I5954K,H3812A7297T,A4482K9112H,2019 Toyota Kluger GX (4X4),2019,USED,AWD, 4 Doors, 7 Seats,Silver / Black,57355,43888
D4652A8577N,W9654Y4986B,Y3542I7219E,D3786D2199E,2009 Toyota Corolla Edge,2009,USED,Front, 5 Doors, 5 Seats,Black / -,112255,13990
Q4074K6802M,Y3329E8113W,F9468S1228U,A4371U5528N,2021 Kia Carnival S,2021,USED,Front, 4 Doors, 8 Seats,White / Black,59158,48888
B4096R9328U,N3096K9830D,H4407A7832Z,S4154C7812O,2018 Audi Q2 1.4 Tfsi Design,2018,USED,Front, 4 Doors, 5 Seats,Silver / Black,75278,32897
Y8132S9260J,G9468T2065N,Z1369L5773N,N4662G5145D,2014 Jeep Grand Cherokee Overland (4X4),2014,USED,4WD, 4 Doors, 5 Seats,White / -,128963,28980
O6694D9120G,W5093M3408M,C2237U8053Y,X3821I5284T,2020 MG MG3 Auto Excite (with Navigation),2020,USED,Front, 5 Doors, 5 Seats,Black / -,20173,20590
F4746B6857H,K4971B8225M,F9141F6322N,X7588E7079I,2012 Ford Territory Titanium (rwd),2012,USED,Rear, 4 Doors, 7 Seats,White / -,238740,14488
S9232O1279S,P4609W6690P,K4650A6878C,O8420I6156M,2019 Volkswagen Polo 85 TSI Comfortline,2019,USED,Front, 5 Doors, 5 Seats,White / -,48400,22865
M4650N7742R,Y7323U5499V,E7860V4038X,X9840A9386C,2018 Nissan Pathfinder Ti X-tronic 4WD,2018,USED,Other,,,Silver / Black Leather,79532,40999
C4043S4442B,M8983T7310W,R1097F9053M,W9147O8242V,2022 Mazda CX-5 Akera Turbo (awd),2022,USED,AWD, 4 Doors, 5 Seats,Black / Black,22508,47772
T5276J3456Z,J5881U4720Z,M4422T5686P,U1295O1823S,2021 Toyota Corolla Ascent Sport,2021,USED,Front, 4 Doors, 5 Seats,Silver / Black,67864,31990
T1566T6266J,Q3442W1036N,G5490U6439P,S7033L2317H,2016 Volkswagen Golf GTI,2016,USED,Front, 5 Doors, 5 Seats,Grey / Grey,98000,32990
J1119S5560Z,M1503X1409C,J4407D6665D,W7258P7183I,2015 Nissan X-Trail ST-L (fwd),2015,USED,Front, 4 Doors, 5 Seats,White / Leather,155373,17886
J8847W9878X,S9648D5365P,Y4300Q4273V,Y8180Y2317T,2021 Nissan X-Trail ST-L (2WD),2021,USED,Front, 4 Doors, 5 Seats,Blue / Leather,14891,37900
D7587K4857D,D6375F7419M,W9881N4854Z,V4871G3628U,2008 Nissan Elgrand E51 HIGHWAYSTAR 2.5L 8 SEATER,2008,USED,Other,,,Black / -,89115,20950
K5157X8273I,S6550Z4792Z,T7148S3679T,S8026X9864P,2020 Nissan X-Trail TI (4WD) (5YR),2020,USED,4WD, 4 Doors, 5 Seats,Black / -,30508,38990
C2456W9208B,I6604B3545H,F3014A3915Q,G8529A2711I,2016 Mitsubishi ASX LS (2WD),2016,USED,Front, 4 Doors, 5 Seats,Blue / Cloth,172724,16590
J7402Y3721L,T4102P5045Q,J6314Z6078W,S1239P5542T,2014 Ford Focus Trend,2014,USED,Front, 5 Doors, 5 Seats,Grey / -,121000,14999
G8784T7535E,D9277F2453J,O6344F8359K,W5775U7965S,2008 Mazda 6 Luxury,2008,USED,Front, 4 Doors, 5 Seats,White / -,166046,14799
F6026U5243Y,A8243S2071Q,U5689D5167A,S6727X6172L,2008 Nissan Tiida ST-L,2008,USED,Front, 5 Doors, 5 Seats,Grey / -,156692,7888
J7754D7733U,C9323K6056I,W6891C1982B,W2023L2377H,2014 Mazda 6 Atenza,2014,USED,Front, 4 Doors, 5 Seats,White / Black,154200,16499
U2574F8082F,H3461X9395I,V7987C8463I,F1980P9942B,2018 Toyota Corolla Ascent Sport (hybrid),2018,USED,Front, 5 Doors, 5 Seats,White / Grey,20345,33910
Q3471B5784O,C9097D1147I,O3638Z7547H,T5459U5938U,2020 Toyota Corolla ZR (hybrid),2020,USED,Front, 5 Doors, 5 Seats,Silver / Black,23225,40880
H2583R1719W,C3294M5154T,Y2756I3556P,B8704E7657N,2022 Ford Ranger Wildtrak 2.0 (4X4),2022,USED,4WD, 4 Doors, 5 Seats,Yellow / Leather,9865,78777
X3843L6541Q,U5029L4853R,C7188U2014H,R1079A8312M,2018 Mercedes-Benz A200,2018,USED,Front, 5 Doors, 5 Seats,Silver / Red,18507,49990
D2042N1375C,K6994I8641T,C9326M4983R,N1520N9929I,2018 Mitsubishi Triton GLS (4X4),2018,USED,4WD, 4 Doors, 5 Seats,Grey / Mmajykl10Jh022022,130730,36998
M9385B4651G,Y7404M1106N,R7544Q2843F,M5936O8542I,2021 Toyota Camry Ascent Hybrid,2021,USED,Front, 4 Doors, 5 Seats,White / Black,29691,43950
U5492O3697J,K5478V5597G,I5912X5535F,E3429T2111B,2019 Volvo XC60 T5 Inscription (awd),2019,USED,AWD, 4 Doors, 5 Seats,Silver / -,32110,57700
E5434B8343Q,J9782Y5584O,P3601A3505J,Y4477B5198O,2008 Honda Civic Hybrid,2008,USED,Front, 4 Doors, 5 Seats,Grey / -,150557,11990
U2737T3846S,O1106O5992V,F4357T3928I,T1060U5950I,2018 Hyundai Iload 3S Liftback,2018,USED,Rear, 4 Doors, 3 Seats,White / 2018/05,87000,36950
U5913X5178E,O1329H7665E,B3579W2249U,A4018C4341Y,2020 Mercedes-Benz GLA 250 4Matic,2020,USED,AWD, 4 Doors, 5 Seats,Grey / -,35625,61988
G8191Z7203L,W2575C8259T,M8975E7825S,V2954E9918Z,2019 Toyota RAV4 GX (2WD),2019,USED,Front, 5 Doors, 5 Seats,White / Grey,97790,36990
C7976Q9502N,V6449C4416J,U4255R5481Y,W9892J2041O,2019 Lexus LX570,2019,USED,4WD, 4 Doors, 8 Seats,Black / Beige,55000,119888
Q1453Q8031J,K7984O9803T,W5040O4127T,G8021G9198Z,2020 Kia Sportage S (fwd),2020,USED,Front, 4 Doors, 5 Seats,Red / Black,36390,32990
B4609R7148B,P2753X6148P,D7883X3212M,Y3974X1286Y,2020 Nissan Juke ST-L,2020,USED,Front, 5 Doors, 5 Seats,Silver / Black,4256,31845
Y4706Y7075L,U1370W1074J,X3665T9444G,M4784P3661O,2016 Holden Colorado LTZ (4X4),2016,USED,4WD, 4 Doors, 5 Seats,Orange / -,136255,36990
L2973U3073R,J6431Y3443J,J5802V7282N,L4566B5285N,2022 Toyota Yaris Cross Urban Hybrid,2022,USED,AWD, 4 Doors, 5 Seats,Gold / Dark Brown F,1492,49990
H1698L5609J,E6558Q3793G,L4454W6981S,M9197W8248V,2021 Toyota Corolla Ascent Sport Hybrid,2021,USED,Front, 5 Doors, 5 Seats,White / Grey,36922,31990
N5767B5556I,T7550L3880X,J4613V5731M,V9195J6403R,2015 Toyota Landcruiser Workmate (4X4),2015,USED,4WD, 2 Doors, 3 Seats,White / -,115891,79980
U3293A1591Z,G7439F8140P,C2450O8289H,X2800R5215G,2016 Holden Trax LTZ,2016,USED,Front, 4 Doors, 5 Seats,Blue / Black,95402,16990
I8899B6462H,X7253Y5510D,S2069X5587Z,Y6046N4817E,2022 Ford Escape Vignale (awd),2022,USED,AWD, 4 Doors, 5 Seats,White / Black,13060,48999
A7725S7381I,S6394K1421L,W8325J9760V,X1721T7383O,2018 Isuzu D-MAX SX (4X4),2018,USED,4WD, 2 Doors, 2 Seats,White / -,44025,39980
J4003Z8850G,X8421W3125Y,X2539Y5881E,G7952C1992D,2014 Mercedes-Benz M-Class ML250 BlueTEC 7G-Tronic +,2014,USED,Other,,,Silver / Black,98962,39888
D3119S3243J,R9194E7434M,M4243U7617R,N2401A7334N,2019 Kia Picanto GT-Line,2019,USED,Front, 5 Doors, 5 Seats,White / Black,28277,19775
P4239Z1295C,K3017R8055B,I1669L3294O,G5183F3228V,2006 Ford Fiesta LX,2006,USED,Front, 5 Doors, 5 Seats,Silver / -,180000,6990
H7045F8373N,Y3192V7810O,Z1900U1586B,W1353D1489F,2019 Ford Ranger Wildtrak 3.2 (4X4),2019,USED,4WD, 4 Doors, 5 Seats,Orange / Black,60125,50695
O8353O6309K,V9829K5946X,Y8613V4790J,G5212H5321L,2019 Hyundai I30 Active,2019,USED,Front, 4 Doors, 5 Seats,Red / Black,53706,26990
Z2664Y4217J,B2102G3997P,H8327I6778U,J7639V4439P,2012 Hyundai Santa FE Active Crdi (4X4),2012,USED,AWD, 4 Doors, 7 Seats,Blue / -,139455,21995
Z6771C7686L,Q6756Y7379D,K5492K9423Y,X4982D8010X,2008 Kia RIO LX,2008,USED,Front, 5 Doors, 5 Seats,Orange / -,96500,9999
T2459C5044H,J4877K9901A,Q9039Y6082K,R1542Z6552X,2019 Mitsubishi ASX Black Edition (2WD),2019,USED,Front, 4 Doors, 5 Seats,White / -,16922,29560
Z6385Z3206E,S2709V9331X,P1768K8168S,Z9552V6793A,2015 Mercedes-Benz C200,2015,USED,Rear, 4 Doors, 5 Seats,Silver / -,112600,29990
A5182G1110Y,K6351H2839A,F1756F4388T,X5004Q4667Y,2016 BMW M235I,2016,USED,Rear, 2 Doors, 4 Seats,Grey / Black,124997,36990
Z9958W2393L,S5061M7297K,Q4399S2634S,Z1978U2453C,2021 Mitsubishi Triton GLX-R (4X4),2021,USED,4WD, 4 Doors, 5 Seats,Grey / Black,33493,53900
Q5506D1544C,K9553U6111N,B5076M2236C,G2874X5661U,2015 Mercedes-Benz GLE450 AMG 4Matic,2015,USED,AWD, 4 Doors, 5 Seats,Blue / Black,122231,61990
Y7222Q5900D,H7662Z6978F,K8977J1469R,I3287U7293T,2019 Nissan Note MEDALIST E-POWER HYBRID 1.2L 5 SEATER,2019,USED,Other,,,Gold / -,7480,29950
B8534O1235E,U8107V7379N,S5084W1287K,P4180C7353H,2013 Nissan X-Trail ST (4X4),2013,USED,4WD, 4 Doors, 5 Seats,Brown / -,177196,13948
M3916V1777X,D8476J3381X,T3514G1940R,I2611L5656C,2018 Toyota Hilux SR HI-Rider,2018,USED,Rear, 4 Doors, 5 Seats,White / Black,128103,39888
Z3619A3073V,U9967V9665R,Y7088S8737R,Q9251L5957H,2007 Ford Territory TX (rwd),2007,USED,Rear, 4 Doors, 5 Seats,Gold / Black,193852,6999
J1213G6933C,Q6010Y9366M,W2925L6926P,N2462A8503I,2019 Great Wall Steed (4X2),2019,USED,Rear, 2 Doors, 2 Seats,Grey / Black,71971,16950
Q8581E3304Q,J2605B2711B,S6394N5464I,I7528N3658Y,2005 Holden Barina,2005,USED,Front, 3 Doors, 5 Seats,Silver / Cloth,116981,7499
M1481G7247C,T7233K3182A,U9770K1893P,V7366J9429G,2021 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,2021,USED,4WD, 4 Doors, 7 Seats,Silver / Black,14671,52950
F6970V3733L,B9869L9821I,X4343Z3296L,X4826E4916K,2021 Toyota Corolla Ascent Sport Hybrid,2021,USED,Front, 5 Doors, 5 Seats,White / -,17276,35990
H8111O7856N,V2236X1363V,M9213L5704D,X2542X3077Z,2013 Ford Focus Sport,2013,USED,Front, 5 Doors, 5 Seats,Black / -,150236,14990
C1240I4106I,Q9379E1179W,H8822K7278Y,H4777Z1138L,2014 Hyundai I20 Active,2014,USED,Front, 5 Doors, 5 Seats,Silver / Grey,92859,9999
J7583J5042D,K8963L8960R,U1754X2355W,D7991J6354T,2014 Kia Sportage SI (fwd),2014,USED,Front, 4 Doors, 5 Seats,White / -,106000,19999
Z6657J1714F,H9819X6200P,T2992Z1987T,J2448J6858U,2014 Suzuki Swift GLX,2014,USED,Front, 5 Doors, 5 Seats,Silver / Black,70741,16990
T5451U9136P,Q1540P6038D,T1069Y1258F,M7830I9205Y,2012 Kia RIO S 15 MONTHS WARRANTY,2012,USED,Front,,,Brown / -,135130,9990
L7122S5019V,W3445C9778V,A5191D7592M,X8530G1764A,2012 Ford Fiesta CL PwrShift,2012,USED,Front,,,Silver / Black,151597,10999
I1380R9943F,H6917R7761I,H2778R7909K,M7409M3288N,2018 Lexus NX300H F Sport Hybrid (awd),2018,USED,AWD, 4 Doors, 5 Seats,Red / Black/Red,56888,64990
H9558F5302Z,O2661Y3982N,A2215Q2884A,Q5488C7365B,2016 Audi Q7 3.0 TDI Quattro,2016,USED,AWD, 4 Doors, 7 Seats,Brown / -,84412,53990
S2580H4105P,Z5629B9810F,I6847E4470S,B4204T7894T,2018 Kia Sorento Sport (4X4),2018,USED,AWD, 4 Doors, 7 Seats,Silver / Black,94417,33680
T1599Z7378P,X8055R1972Y,Z5290Y5367U,E1985T5365H,2018 Toyota Camry SL (hybrid),2018,USED,Front, 4 Doors, 5 Seats,Silver / Black Leather,66026,38750
M4991J2700K,S9881M4076N,M1737Q5734B,H3718S8319C,2017 Mitsubishi Outlander LS Safety Pack (4X4) 5 Seats,2017,USED,AWD, 4 Doors, 5 Seats,White / Black,215650,16500
K4278C2519V,O4111D3398S,X1414F1827F,T4797I8088M,2005 Ford Territory Ghia (4X4),2005,USED,AWD, 4 Doors, 5 Seats,Gold / -,233573,7999
E4588L7764D,Q5825Y4196J,P1501F7911Q,F9544F4064H,2021 Hyundai I20 N,2021,USED,Front, 5 Doors, 5 Seats,White / Black,17400,30000
M8790O8551V,F3606Z5952S,A1631V3099W,C7078K4389M,2019 Toyota Vellfire EXECUTIVE LOUNGE HYBRID 2.5L 7 SEATER,2019,USED,Other,,,- / -,28080,89950
I9021X7217G,P7846E2167Q,E1448N3102U,L3380U6713K,2020 Ford Everest Sport (4WD 7 Seat),2020,USED,4WD, 4 Doors, 7 Seats,Grey / Silver,111825,56998
A7604S2986A,E5997X5261T,K8666X6909N,N1007P9546E,2022 Toyota Corolla Ascent Sport + Navigation,2022,USED,Front, 5 Doors, 5 Seats,Silver / -,16777,32894
P6726R1833M,R4914R5297P,D8552H1864Y,C5916L6749D,2016 Kia Sportage SI (fwd),2016,USED,Front, 4 Doors, 5 Seats,Silver / -,138550,18995
O8021M6032F,F4599B6720U,J5677R5200F,W6012Z6874M,2017 Hyundai Elantra SR Turbo (red),2017,USED,Front, 4 Doors, 5 Seats,White / 2017/07,85500,25950
H6245B7129O,R6547Y6918U,X3215L1054M,L8570U8879W,2019 Volkswagen Tiguan 162 TSI Highline,2019,USED,AWD, 4 Doors, 5 Seats,Grey / 2020/01,47000,44450
Z1149N6745O,T1760E8144K,M8787X2752S,I1363O2879O,2019 Nissan X-Trail N-Trek Special Edition (2WD),2019,USED,Front, 4 Doors, 5 Seats,Black / Black,111499,28990
J3255I3435U,Z6297O5728D,D6853G8240U,F6149P2985L,2019 Toyota Alphard EXECUTIVE LOUNGE HYBRID 2.5L AWD 7 SEATER,2019,USED,Other,,,White / -,38593,89950
J1898X6805F,A5488I3526M,Z6387K7427Z,I5189H1899Q,2020 Toyota Landcruiser Prado GXL Flat Tailgate,2020,USED,4WD, 4 Doors, 7 Seats,White / -,50901,69990
R6198R2990W,R2310I2858K,T5552G3771E,F5189C9483T,2018 Kia Carnival S,2018,USED,Front, 4 Doors, 8 Seats,White / Beige,183001,26990
O2065M7108Z,Z4890J3864J,R1367T5672Z,W5860T8211H,2018 Nissan Leaf G Edition,2018,USED,Other,,,Blue / -,14758,37950
B2577H5365C,W1010K6010K,L3613V9189B,S5587T2308P,2020 Renault Koleos ZEN X-Tronic (4X2),2020,USED,Front, 4 Doors, 5 Seats,Grey / Black,50518,28813
A8747C3307Q,Q6507P6773O,D5113N7003S,J4370S7753K,2017 Volkswagen Golf 110 TSI Highline,2017,USED,Front, 5 Doors, 5 Seats,White / -,89679,28990
V2521E7924W,W7882I7605M,L5389D3424H,U5027R7502S,2015 Hyundai I30 SR,2015,USED,Front, 5 Doors, 5 Seats,Red / Black,81064,18888
F7507W5181R,F9160T2145A,B1097O6783C,K3082A5762Y,2007 HSV Clubsport R8,2007,USED,Rear, 4 Doors, 5 Seats,Orange / Black,159770,46888
E9500F2599M,K2176J1380Q,J6597B6476M,G4753X5427L,2021 Renault Koleos ZEN (4X2),2021,USED,Front, 4 Doors, 5 Seats,Black / Black Cloth,24059,30990
B7061E4124J,E7505O5229S,Z2342Y5956A,V3391S6297I,2019 Hyundai I30 Active,2019,USED,Front, 4 Doors, 5 Seats,White / Black,47034,25450
W7122V6545T,K3432W8283L,V5572W3243I,A7620Z8216N,2014 Holden Colorado RG Storm Utility Crew Cab 4dr Spts Auto 6sp 4x4 2.8DT,2014,USED,Other,,,Grey / -,157466,29990
H4411A7567Z,I5309L3683B,Z1359E3212C,L9422B9422I,2021 Volkswagen Tiguan 110TSI Life,2021,USED,Front, 4 Doors, 5 Seats,- / -,43830,39233
D5631W6443A,V1120L7018L,O5020P2063B,O3211J8630V,2020 Porsche Macan,2020,USED,AWD, 4 Doors, 5 Seats,White / Black,46520,89990
N2550A2502O,W6804S2776X,G3907N4801P,E7458G5857B,2012 Holden Commodore Equipe,2012,USED,Rear, 4 Doors, 5 Seats,Red / -,196876,14990
G6013T6127U,S2114V7268S,Y5243J3606Z,M3841T9698H,2019 Hyundai I30 Active,2019,USED,Front, 4 Doors, 5 Seats,Silver / -,53381,24190
K3300I5132Q,J7031C2171E,H6098X1980D,P8105S3250P,2013 Mazda BT-50 GT (4X4),2013,USED,4WD, 4 Doors, 5 Seats,Silver / Black Leather,185018,31990
H5668S7300T,W8362Z9488H,O4760Z7960H,G1833G1022O,2018 Hyundai Santa FE Elite Crdi (4X4),2018,USED,AWD, 4 Doors, 7 Seats,Silver / Black,78125,34950
A2697K1393V,T9241N1799P,Z1122K1347T,H4519D8053Y,2023 Mazda 3 G25 Evolve SP,2023,NEW,Front, 5 Doors, 5 Seats,Silver / -,25,37888
M4376S7104G,L2111D7737S,T2557B4972K,O5527M5779D,2019 Hyundai I30 Active,2019,USED,Front, 4 Doors, 5 Seats,White / -,56902,23790
T4702Z8673D,L3783V4364D,X1090F6464J,H3721U5956Y,2018 Mazda 6 Sport (5YR),2018,USED,Front, 4 Doors, 5 Seats,Silver / Cloth,38808,27886
A4858D6234Q,M7530A4672O,X9473B8806V,C7219T1255J,2015 BMW X5 Xdrive 30D,2015,USED,AWD, 4 Doors, 5 Seats,White / Black,129523,37740
P9867Y5929U,B9441F6425Q,Q1753N7823Q,O1646F7576I,2009 Hyundai Imax,2009,USED,Rear, 4 Doors, 8 Seats,Grey / -,215000,15999
R4301J4984K,V1444J6602M,Z2905N2976P,B8370V5576G,2015 Toyota HiAce Slwb,2015,USED,Rear, 4 Doors, 2 Seats,White / -,141489,41990
F8240O1057E,U4510Y2462U,C2778C2726R,E2702L3120W,2013 Holden Captiva 7 SX (fwd),2013,USED,Front, 4 Doors, 7 Seats,Grey / -,211558,9990
R2433U7960V,O9471T1278U,K2505E1683D,E1829N3681J,2017 Mazda CX-9 Touring (awd),2017,USED,AWD, 4 Doors, 7 Seats,Grey / Black,52963,39990
N9363H4542W,D3749S3419F,B4611L3045M,J1488G6259M,2011 Holden Caprice,2011,USED,Rear, 4 Doors, 5 Seats,White / Black,108558,19870
C7084H3124N,L4783I5130P,J3284I6382C,U2911G9393I,2016 Mercedes-Benz GLA220 D,2016,USED,Front, 4 Doors, 5 Seats,- / -,50428,32990
O2446M2564Y,I8498R4576Z,R7060I8663M,J2001B5971A,2009 Ford Falcon XT,2009,USED,Rear, 4 Doors, 5 Seats,Silver / -,129000,12999
O5487V3161L,Z2956P2486R,G8962L5189O,C3989G4947A,2015 Holden Captiva 7 LT (4X4),2015,USED,AWD, 4 Doors, 7 Seats,Silver / Black,144395,15662
W9764T7970G,Y7988T7651W,T5091B9927X,L3340D5455V,2018 Volkswagen Tiguan 110 TSI Comfortline,2018,USED,Front, 4 Doors, 5 Seats,Grey / -,101802,28990
F2480K3207A,V6073U5290N,T3777S8447F,R9087S3479M,2023 MG ZS Excite,2023,NEW,Front, 4 Doors, 5 Seats,Red / -,10,24690
H5949N4362Z,P7221I4793H,Q9114X8423N,R3025Y4048T,2018 Audi S3 2.0 Tfsi Quattro,2018,USED,AWD, 4 Doors, 5 Seats,Grey / Black,100000,45990
I9073P7375P,D6031Q3438Y,M8998W8061C,I2650R5714N,2009 Kia Grand Carnival Premium,2009,USED,Front, 4 Doors, 8 Seats,Grey / -,182000,10999
E5834J2247W,N1402O3694D,E9138G9307K,A8499Q6063J,2022 Mercedes-Benz CLA 250 4Matic,2022,USED,AWD, 4 Doors, 5 Seats,Black / Black/Grey Leather,3182,82800
U4070S6448F,H6722U3627P,D4800P3628J,S8114Y9726P,2021 Subaru Impreza 2.0I-L (awd),2021,USED,AWD, 5 Doors, 5 Seats,Silver / Grey,43969,28950
H5825I5504J,K5880H5314R,Q6846O2486U,V5805U5983Z,2014 Toyota Hilux SR (4X4),2014,USED,4WD, 4 Doors, 5 Seats,White / -,357317,27999
K8512S1870I,R4306A4201O,P3783F4797T,O7590A7202F,2020 Volkswagen Polo 70TSI Trendline,2020,USED,Front, 5 Doors, 5 Seats,White / -,115290,19990
R1749G9571V,K3448B3799M,H7251K4961U,C6224E4574T,2011 Toyota Corolla Ascent,2011,USED,Front, 4 Doors, 5 Seats,White / Black,195020,9350
E9161W5374Z,D9864U5173O,N5551Y5703F,M6448P4117G,2018 Honda Vezel RS HYBRID 1.5L 5 SEATER,2018,USED,Other,,,Red / -,16811,36950
B8553B3036F,I1237K5702E,V9390B7561F,V6676Q3997E,2002 Nissan Patrol ST (4X4),2002,USED,4WD, 4 Doors, 7 Seats,White / -,244453,19999
G8322S1842E,R4733P4436C,J8721U8445T,A3748E3978M,2019 Hyundai Kona Iron MAN Edition,2019,USED,AWD, 4 Doors, 5 Seats,Grey / Black,74015,31990
D2698P4034Y,K3572L9594D,X2151Y1482P,W9303R7640K,2021 LDV T60 PRO (4X4),2021,USED,4WD, 4 Doors, 5 Seats,White / Black Cloth,13495,32999
S2297U5156Q,E1489R8669Y,U4265B3227D,D6434U5853J,2015 Mitsubishi Outlander Exceed (4X4),2015,USED,AWD, 4 Doors, 7 Seats,Grey / Black,99605,25990
H1998E3201C,U9253O3334M,W9373C8473D,Y2312I1577F,2016 Toyota Kluger GX 2WD,2016,USED,Front,,,Silver / -,96168,31990
F5780B9923F,K7852J8132M,P2104B4017C,D1026U6524D,2010 Volkswagen Golf R,2010,USED,AWD, 5 Doors, 5 Seats,Blue / Black,133808,24999
O9287D7848X,D4226U2653U,Y6570C9360U,X1522Z9172B,2018 Kia Sportage SI Premium (fwd),2018,USED,Front, 4 Doors, 5 Seats,White / Black,95816,25490
U3975F4539V,R6898A3432M,K1112F6866N,H2551L3572J,2013 Peugeot 308 Style,2013,USED,Front, 5 Doors, 5 Seats,White / Black,97525,14990
S7955Q8103B,D8335L1013X,E3251D5981C,J5192M3187J,2021 Renault Koleos ZEN (4X2),2021,USED,Front, 4 Doors, 5 Seats,Red / Black,18456,31950
Y7398T8038T,J9851K1966V,S8498D4203V,G4414H6102C,2019 Mazda CX-9 Touring (fwd),2019,USED,Front, 4 Doors, 7 Seats,Red / 2019/08,38750,44450
Y6543P7887W,E6155J6298J,Z1297R9770V,W3658G4464G,2021 Renault Koleos Intens (4X4),2021,USED,4WD, 4 Doors, 5 Seats,Black / Black,54962,37990
Z4680M4376W,H4614A9396M,R4730J7166V,K7728H1969O,2022 Toyota RAV4 GXL (2WD),2022,USED,Front, 5 Doors, 5 Seats,White / Embossed Pattern Black Fabric,8052,52970
K4898X9685Y,Y5859J4846J,C9224M7950Y,E2172P2038D,2019 Toyota Kluger Grande (4X2),2019,USED,Front, 4 Doors, 7 Seats,White / Black,45095,55990
J9570Q8546V,H6614R3664Y,O3642J4069K,O2937X2825R,2017 Land Rover Discovery Sport TD4 180 HSE 5 Seat,2017,USED,AWD, 4 Doors, 5 Seats,White / Black Leather,64125,41990
H3786N4586D,K2643D7294R,O2957W7908W,U2276M3376P,2016 Volkswagen Golf 92 TSI Trendline,2016,USED,Front, 5 Doors, 5 Seats,Black / -,60734,20090
F8324X3642G,N2775P8229R,J6996Z7756P,Q8786R9987J,2018 Isuzu MU-X LS-M (4X2),2018,USED,Front, 4 Doors, 7 Seats,Silver / Grey,127676,32990
H6415X5051B,N5696P7074D,A7550J1870U,I7014T9088T,2017 Isuzu D-MAX SX HI-Ride (4X4),2017,USED,4WD, 4 Doors, 5 Seats,White / -,132000,36888
Y8571L8412Z,Y8168P8768Z,K3856J8558Z,A5357O1397Q,2015 Honda HR-V VTI-L,2015,USED,Front, 4 Doors, 5 Seats,- / -,55227,27550
T9757S1138W,V7007Z7182U,N6315X8378M,M6033A7100J,2019 Lexus LX570,2019,USED,4WD, 4 Doors, 8 Seats,Black / Black,55274,128990
I9504H8540O,P5460K2742L,A7557P1118Y,J2746Q3060G,2017 BMW X1 Xdrive 25I,2017,USED,AWD, 4 Doors, 5 Seats,White / Black,77342,36990
P9008H2233R,T1461L9143U,Q5239N4799K,V7872W6150E,2013 Renault Megane Privilege,2013,USED,Front, 5 Doors, 5 Seats,Red / -,124318,12995
W8862F2586Z,C4251S2251H,R6728U4730C,P4002F7314D,2018 Honda Jazz VTI,2018,USED,Front, 5 Doors, 5 Seats,- / -,69965,22990
T5395G4576K,U9467K3234B,M5817A5593U,H9011G2181V,2016 Hyundai Elantra Active-15 Months Warranty,2016,USED,Other,,,Blue / -,134648,16990
U7157C2470X,I7518X1785Z,C7825E3747C,R4536J1607B,2022 Mercedes-Benz GLS 450 4Matic (hybrid),2022,USED,AWD, 4 Doors, 7 Seats,White / Black Leather,10711,194800
G9611G2394T,C4570S4855K,S2739K9876Y,E9384Y5361M,2015 Volkswagen Scirocco R,2015,USED,Front, 3 Doors, 4 Seats,White / Black,106500,25990
K2908S1586A,T9888Y6229L,K7281I9462V,M9034Q6044W,2023 Ford Ranger Raptor 3.0 (4X4),2023,USED,4WD, 4 Doors, 5 Seats,Grey / Ebony Leathe,434,116990
E5958W2985R,X4792O1143R,Z9138G6179G,M3794T1456D,2019 Hyundai I30 Active,2019,USED,Front, 4 Doors, 5 Seats,Grey / Black,59528,26888
S8985U4896B,O9026Y6863G,Z5823C8664F,C3734M1157Y,2014 Jeep Patriot Sport CVT Auto Stick 4x2,2014,USED,Front,,,Grey / -,105079,13990
R8945Y3487Q,P7871S1553I,O1996P9986J,W7574G2516U,2017 Isuzu D-MAX SX HI-Ride (4X2),2017,USED,Rear, 2 Doors, 2 Seats,White / Black,114405,25950
C5421H9143J,W8093N4819N,J9911V5540T,Q2184N2482E,2014 Mercedes-Benz A-CLASS W176 Hatchback 5dr D-CT 7sp 1.6T (Nov),2014,USED,Front,,,Red / -,89163,21990
Z4399Y3450T,W5089H4818Z,H8219A7944B,N9585S5652D,2008 Renault Kangoo Integral,2008,USED,Front, 2 Doors, 2 Seats,White / Brown,156258,9999
U6840E9944T,F1993A1551S,P2139Y3258S,Q3097B9369D,2013 Mercedes-Benz B250 BE,2013,USED,Front, 5 Doors, 5 Seats,Silver / Black,104826,19990
