engine_id,cylinders,engine_size,fuel_type,fuel_consumption,transmission_type
H5420I9957D,4 cyl,"4 cyl, 3 L",Diesel,8.8 L / 100 km,Manual
I3363F8313D,4 cyl,"4 cyl, 2.2 L",Diesel,8.1 L / 100 km,Automatic
C9482V7494E,4 cyl,"4 cyl, 1.5 L",Unleaded,7.3 L / 100 km,Automatic
I5621H4838A,6 cyl,"6 cyl, 3.6 L",Unleaded,11.7 L / 100 km,Automatic
T7825Z4110N,-,-,Unleaded,-,Automatic
H8134V1855Q,8 cyl,"8 cyl, 5 L",Premium,11.2 L / 100 km,Automatic
Y5199V2039B,4 cyl,"4 cyl, 2.5 L",Unleaded,8.8 L / 100 km,Automatic
C4324X7691B,4 cyl,"4 cyl, 2 L",Unleaded,7.2 L / 100 km,Automatic
V7799S4024B,4 cyl,"4 cyl, 2 L",Diesel,5.9 L / 100 km,Automatic
G2771H1219K,4 cyl,"4 cyl, 2.2 L",Unleaded,9.5 L / 100 km,Automatic
B2723U3843V,4 cyl,"4 cyl, 1.2 L",Premium,4.8 L / 100 km,Manual
X6872U5311V,4 cyl,"4 cyl, 2.8 L",Diesel,8.6 L / 100 km,Automatic
S1298E3428N,8 cyl,"8 cyl, 4.5 L",Diesel,10.3 L / 100 km,Automatic
K5066R1765J,4 cyl,"4 cyl, 2 L",Diesel,6 L / 100 km,Automatic
G2223Z1707B,5 cyl,"5 cyl, 3.2 L",Diesel,9.2 L / 100 km,Automatic
B8126C7991D,4 cyl,"4 cyl, 2 L",Diesel,8 L / 100 km,Automatic
D2641C2213F,4 cyl,"4 cyl, 2 L",Unleaded,8 L / 100 km,Automatic
B3237Y6201Q,-,-,Premium,-,Manual
Q2241E1728C,6 cyl,"6 cyl, 3.5 L",Premium,10.2 L / 100 km,Automatic
V9732E3911R,4 cyl,"4 cyl, 2.5 L",Unleaded,7.8 L / 100 km,Automatic
F2542C9433M,4 cyl,"4 cyl, 1.5 L",Premium,5.8 L / 100 km,Automatic
D1130J5164S,4 cyl,"4 cyl, 2 L",Premium,8.1 L / 100 km,Automatic
Z3137D3692V,6 cyl,"6 cyl, 3.7 L",Unleaded,18.6 L / 100 km,Automatic
X1063F5872M,-,-,Premium,-,Automatic
E6868L4524G,4 cyl,"4 cyl, 1.6 L",Unleaded,7.2 L / 100 km,Automatic
S4551Z2748S,4 cyl,"4 cyl, 2 L",Unleaded,5.8 L / 100 km,Manual
J8689U1448H,4 cyl,"4 cyl, 2 L",Diesel,9.3 L / 100 km,Automatic
R9655O7264O,4 cyl,"4 cyl, 2.5 L",Hybrid,4.2 L / 100 km,Automatic
B4517R4423X,4 cyl,"4 cyl, 2 L",Unleaded,9.1 L / 100 km,Automatic
A8706W2129A,6 cyl,"6 cyl, 2.9 L",Diesel,11.3 L / 100 km,Automatic
Q4705R7411L,4 cyl,"4 cyl, 2 L",Premium,7.1 L / 100 km,Automatic
C9857F6667H,8 cyl,"8 cyl, 4.5 L",Diesel,9.5 L / 100 km,Automatic
Q9519Q3294T,6 cyl,"6 cyl, 3 L",Premium,9.4 L / 100 km,Automatic
N2513M9216F,-,-,Unleaded,-,Automatic
J1496W2257T,4 cyl,"4 cyl, 2.5 L",Unleaded,8.1 L / 100 km,Automatic
C9399J5585U,4 cyl,"4 cyl, 2 L",Unleaded,6.4 L / 100 km,Automatic
A1549T6931X,4 cyl,"4 cyl, 2.8 L",Diesel,7.9 L / 100 km,Automatic
J6038J5889L,4 cyl,"4 cyl, 2 L",Unleaded,5.8 L / 100 km,Automatic
Z7548U9606C,4 cyl,"4 cyl, 2.5 L",Unleaded,8.1 L / 100 km,Automatic
I2816P2147A,4 cyl,"4 cyl, 2.8 L",Diesel,8.5 L / 100 km,Automatic
C2851K9257W,4 cyl,"4 cyl, 2 L",Premium,7.8 L / 100 km,Manual
E9170W2484K,4 cyl,"4 cyl, 2.8 L",Diesel,8.1 L / 100 km,Manual
Y5004F3724E,4 cyl,"4 cyl, 1.3 L",Unleaded,5.8 L / 100 km,Manual
M3175M5246M,4 cyl,"4 cyl, 2.4 L",Unleaded,7.2 L / 100 km,Automatic
R9418V8421C,6 cyl,"6 cyl, 3 L",Diesel,7.8 L / 100 km,Automatic
P2311A1462U,6 cyl,"6 cyl, 3.5 L",Unleaded,10.6 L / 100 km,Automatic
K3213J4921R,4 cyl,"4 cyl, 1.5 L",Unleaded,7.3 L / 100 km,Automatic
Q8673S8652I,4 cyl,"4 cyl, 2 L",Premium,8.9 L / 100 km,Manual
D5094Q5775U,-,-,Unleaded,-,Automatic
C5863R6348M,4 cyl,"4 cyl, 2 L",Unleaded,7.6 L / 100 km,Automatic
V4789G1318P,4 cyl,"4 cyl, 1.2 L",Unleaded,4.8 L / 100 km,Automatic
M4970G9813T,6 cyl,"6 cyl, 3.5 L",Premium,10.2 L / 100 km,Automatic
F1616B2348Y,-,-,Diesel,-,Automatic
G7025C1392C,4 cyl,"4 cyl, 3 L",Diesel,8.7 L / 100 km,Automatic
M4067U4464G,8 cyl,"8 cyl, 4.5 L",Diesel,11.5 L / 100 km,Manual
U7785H5243I,8 cyl,"8 cyl, 6 L",Premium,11.8 L / 100 km,Automatic
Y6531W6252L,4 cyl,"4 cyl, 2 L",Unleaded,6.6 L / 100 km,Automatic
E9648F7662G,4 cyl,"4 cyl, 2.4 L",Unleaded,9.8 L / 100 km,Automatic
P2893A8772P,6 cyl,"6 cyl, 3.5 L",Premium,10.1 L / 100 km,Automatic
K6841O7457S,-,-,Unleaded,-,Automatic
J8798A6682M,6 cyl,"6 cyl, 3.5 L",Premium,10.5 L / 100 km,Automatic
J8594L5678Z,6 cyl,"6 cyl, 3.8 L",Unleaded,11.9 L / 100 km,Automatic
W4128Z8187J,4 cyl,"4 cyl, 2 L",Unleaded,6.9 L / 100 km,Automatic
B9472N7317C,4 cyl,"4 cyl, 2.4 L",Diesel,7.2 L / 100 km,Manual
N1522M5931C,6 cyl,"6 cyl, 3.3 L",Unleaded,10.2 L / 100 km,Automatic
N7586O6844L,3 cyl,"3 cyl, 1 L",Premium,5.3 L / 100 km,Automatic
G2214I5379A,6 cyl,"6 cyl, 3.3 L",Unleaded,11.6 L / 100 km,Automatic
I3204R8267V,6 cyl,"6 cyl, 3.6 L",Premium,9.1 L / 100 km,Automatic
Z5789K5760H,8 cyl,"8 cyl, 6.2 L",Premium,15 L / 100 km,Automatic
A9085J6623D,4 cyl,"4 cyl, 1.8 L",Premium,9 L / 100 km,Automatic
A2282A5038A,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
E9368N7890Y,8 cyl,"8 cyl, 5 L",Premium,12.7 L / 100 km,Automatic
D8653V4954X,4 cyl,"4 cyl, 2.5 L",Hybrid,4.2 L / 100 km,Automatic
X3291V2762Y,5 cyl,"5 cyl, 3.2 L",Diesel,8.7 L / 100 km,Automatic
Y7553B9717U,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
M3980E1951U,4 cyl,"4 cyl, 2 L",Premium,7.8 L / 100 km,Automatic
I4338T4179U,4 cyl,"4 cyl, 2.3 L",Diesel,6.2 L / 100 km,Automatic
N7971R6081Z,4 cyl,"4 cyl, 1.5 L",Unleaded,6.4 L / 100 km,Manual
V4478Y5967T,4 cyl,"4 cyl, 2.5 L",Unleaded,7.3 L / 100 km,Automatic
J5053T4462H,4 cyl,"4 cyl, 2 L",Diesel,4.7 L / 100 km,Automatic
R3749W1762W,4 cyl,"4 cyl, 2.4 L",Unleaded,7.9 L / 100 km,Automatic
R4551K4677N,6 cyl,"6 cyl, 3 L",Premium,7.1 L / 100 km,Automatic
O3055C6708B,8 cyl,"8 cyl, 6.2 L",Unleaded,12.4 L / 100 km,Automatic
Z7166K1475E,4 cyl,"4 cyl, 2 L",Unleaded,8.8 L / 100 km,Automatic
F2243U8494W,6 cyl,"6 cyl, 3 L",Premium,10.9 L / 100 km,Automatic
G6138V2070A,4 cyl,"4 cyl, 2.8 L",Diesel,8 L / 100 km,Automatic
R5397V8030P,4 cyl,"4 cyl, 1.5 L",Hybrid,1.7 L / 100 km,Automatic
V7660N8011S,4 cyl,"4 cyl, 2 L",Premium,7.2 L / 100 km,Automatic
A3618H7161Z,4 cyl,"4 cyl, 1.8 L",Hybrid,4.2 L / 100 km,Automatic
Q5489T5767Z,4 cyl,"4 cyl, 3 L",Diesel,7.9 L / 100 km,Automatic
A3880R2702E,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
J3588R8429T,4 cyl,"4 cyl, 2 L",Premium,8 L / 100 km,Automatic
T3223L7375U,4 cyl,"4 cyl, 2.8 L",Diesel,9 L / 100 km,Automatic
Q1007X5079Z,-,-,Unleaded,-,Automatic
R4547Q5837R,8 cyl,"8 cyl, 4 L",Hybrid,11.7 L / 100 km,Automatic
O5044B9418R,-,-,Diesel,-,Manual
J4162G3811J,5 cyl,"5 cyl, 3.2 L",Diesel,8.7 L / 100 km,Automatic
G3750L7076Y,4 cyl,"4 cyl, 2.4 L",Unleaded,7.2 L / 100 km,Automatic
G7593X8167F,4 cyl,"4 cyl, 1.8 L",Unleaded,7.8 L / 100 km,Automatic
E8361Y8665B,8 cyl,"8 cyl, 4.5 L",Diesel,10.7 L / 100 km,Manual
E2264T7419L,8 cyl,"8 cyl, 6.2 L",Premium,15 L / 100 km,Automatic
Y5544A9769C,-,-,Diesel,-,Automatic
Y4892M6898G,4 cyl,"4 cyl, 2.2 L",Diesel,9.4 L / 100 km,Automatic
G2012N3314O,-,-,Unleaded,-,Automatic
G8643R7544L,4 cyl,"4 cyl, 2 L",Diesel,7.6 L / 100 km,Automatic
X8303C9189U,-,-,Unleaded,-,Automatic
R7546C9466L,6 cyl,"6 cyl, 4 L",Unleaded,11.5 L / 100 km,Automatic
F1486Z2418Y,4 cyl,"4 cyl, 2 L",Diesel,6.5 L / 100 km,Automatic
W2201B1059U,4 cyl,"4 cyl, 3 L",Diesel,9.5 L / 100 km,Automatic
W2242J2354R,8 cyl,"8 cyl, 6.2 L",Premium,13.9 L / 100 km,Automatic
N2017I6632C,4 cyl,"4 cyl, 1.6 L",Unleaded,6.3 L / 100 km,Automatic
Z3210D5214H,4 cyl,"4 cyl, 2 L",Premium,8.2 L / 100 km,Automatic
Z6566K7691N,6 cyl,"6 cyl, 3.8 L",Unleaded,11.2 L / 100 km,Automatic
N3891A4865C,-,-,Other,-,Automatic
N2217V7826X,6 cyl,"6 cyl, 2.9 L",Premium,8.9 L / 100 km,Automatic
A3233X5157P,4 cyl,"4 cyl, 2.2 L",Diesel,9.4 L / 100 km,Automatic
R5172U5113V,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
I4069L1474D,4 cyl,"4 cyl, 1.8 L",Diesel,4.6 L / 100 km,Automatic
D6020V9720U,4 cyl,"4 cyl, 1.6 L",Premium,7.5 L / 100 km,Automatic
O2263H1543X,4 cyl,"4 cyl, 1.8 L",Hybrid,3.5 L / 100 km,Automatic
N5302A1937H,6 cyl,"6 cyl, 3.5 L",Premium,9.9 L / 100 km,Automatic
D1560J8736M,8 cyl,"8 cyl, 4.5 L",Diesel,10.7 L / 100 km,Manual
R6865P7674C,4 cyl,"4 cyl, 1.8 L",Unleaded,7.7 L / 100 km,Automatic
Z9639M2236P,4 cyl,"4 cyl, 3 L",Diesel,7.9 L / 100 km,Automatic
M5173W3281O,4 cyl,"4 cyl, 2 L",Unleaded,7.6 L / 100 km,Automatic
F1722Y1362Z,6 cyl,"6 cyl, 3.3 L",Unleaded,10.5 L / 100 km,Automatic
P9671Y7519L,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Manual
T2629U3336U,4 cyl,"4 cyl, 1.5 L",-,6.4 L / 100 km,Manual
N2025R6212E,-,-,Unleaded,-,Automatic
O4990K5765H,4 cyl,"4 cyl, 2.2 L",Diesel,6 L / 100 km,Automatic
N5941Z2549T,4 cyl,"4 cyl, 3.2 L",Diesel,0 L / 100 km,Manual
F3812T4405X,4 cyl,"4 cyl, 2.3 L",Diesel,7.9 L / 100 km,Automatic
G7303G8073C,4 cyl,"4 cyl, 2.5 L",Premium,10.4 L / 100 km,Manual
Y6412U6837E,4 cyl,"4 cyl, 3 L",Diesel,8.5 L / 100 km,Automatic
F8832J5575B,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
B9110O3543B,4 cyl,"4 cyl, 1.8 L",Unleaded,7.7 L / 100 km,Automatic
Q1962P8776J,6 cyl,"6 cyl, 3 L",Diesel,6.2 L / 100 km,Automatic
L7010L6419B,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
C7415H2689Q,4 cyl,"4 cyl, 2 L",Premium,7.4 L / 100 km,Automatic
X9315E7494V,4 cyl,"4 cyl, 1.2 L",Unleaded,4.8 L / 100 km,Automatic
O2116P9443Z,6 cyl,"6 cyl, 3 L",Premium,11.5 L / 100 km,Automatic
H6816L7770C,6 cyl,"6 cyl, 4 L",LPG,15.1 L / 100 km,Automatic
Q8643Q2541A,4 cyl,"4 cyl, 2.2 L",Diesel,5.7 L / 100 km,Automatic
L7238L3461P,5 cyl,"5 cyl, 3.2 L",Diesel,8.4 L / 100 km,Automatic
Q4801B7594R,4 cyl,"4 cyl, 1.4 L",Premium,6.3 L / 100 km,Automatic
I9917W8276M,4 cyl,"4 cyl, 2 L",Unleaded,7 L / 100 km,Automatic
V7941G8382F,4 cyl,"4 cyl, 2.5 L",Diesel,8.3 L / 100 km,Manual
Q2595T5657U,4 cyl,"4 cyl, 2.4 L",Unleaded,8.8 L / 100 km,Automatic
F8108L2857K,4 cyl,"4 cyl, 1.6 L",Unleaded,7.6 L / 100 km,Automatic
F3560M5736T,4 cyl,"4 cyl, 2.2 L",Diesel,6 L / 100 km,Automatic
T7015Y9448D,4 cyl,"4 cyl, 2 L",Unleaded,7 L / 100 km,Automatic
G5247R5563M,4 cyl,"4 cyl, 1.6 L",Unleaded,6.1 L / 100 km,Manual
I1372T6967V,4 cyl,"4 cyl, 2 L",Unleaded,6.3 L / 100 km,Automatic
M8800Z7315D,4 cyl,"4 cyl, 2.4 L",Unleaded,8.5 L / 100 km,Automatic
Q2714H2255Z,4 cyl,"4 cyl, 2.5 L",Unleaded,7.9 L / 100 km,Automatic
R5893H6618G,6 cyl,"6 cyl, 4.2 L",Diesel,0 L / 100 km,Manual
Z1646X7216E,6 cyl,"6 cyl, 3.3 L",Unleaded,10.2 L / 100 km,Automatic
P8607R1470P,4 cyl,"4 cyl, 2 L",Diesel,6.3 L / 100 km,Automatic
R1053B1485V,4 cyl,"4 cyl, 2 L",Unleaded,7.3 L / 100 km,Manual
K2165R6167T,4 cyl,"4 cyl, 1.8 L",Unleaded,7.8 L / 100 km,Automatic
H2190P3876Q,4 cyl,"4 cyl, 2 L",Unleaded,6.5 L / 100 km,Automatic
X3560R1372R,8 cyl,"8 cyl, 5.5 L",Premium,12.3 L / 100 km,Automatic
T8269G6447D,6 cyl,"6 cyl, 3.3 L",Premium,10.2 L / 100 km,Automatic
J7297F2212A,4 cyl,"4 cyl, 2 L",Premium,8 L / 100 km,Automatic
U2893O4472C,4 cyl,"4 cyl, 1.5 L",Unleaded,6.8 L / 100 km,Automatic
U5623I4714J,4 cyl,"4 cyl, 2 L",Unleaded,6.8 L / 100 km,Automatic
N6392V4428C,4 cyl,"4 cyl, 1.8 L",Hybrid,4.2 L / 100 km,Automatic
Q5461T3889K,4 cyl,"4 cyl, 2.5 L",Hybrid,4.2 L / 100 km,Automatic
B2252F2451N,8 cyl,"8 cyl, 4.5 L",Diesel,10.7 L / 100 km,Manual
Y2696N7870Q,6 cyl,"6 cyl, 3 L",Diesel,5.9 L / 100 km,Automatic
J9519J4496M,4 cyl,"4 cyl, 1.3 L",Unleaded,6.7 L / 100 km,Automatic
X8064Q9666N,4 cyl,"4 cyl, 1.3 L",Unleaded,5.7 L / 100 km,Automatic
K9916I9771L,4 cyl,"4 cyl, 2.3 L",Unleaded,9.5 L / 100 km,Automatic
M2046U9935V,4 cyl,"4 cyl, 2.4 L",Unleaded,9 L / 100 km,Automatic
F8469K7081A,4 cyl,"4 cyl, 2.3 L",Diesel,7 L / 100 km,Automatic
W7054A5054P,4 cyl,"4 cyl, 2 L",Premium,7.6 L / 100 km,Automatic
K4593A2687R,8 cyl,"8 cyl, 4.5 L",Diesel,11.5 L / 100 km,Manual
A1438V9960J,4 cyl,"4 cyl, 2 L",Premium,7.8 L / 100 km,Automatic
M2962U5743C,6 cyl,"6 cyl, 2.5 L",Premium,9.2 L / 100 km,Automatic
B3811G2764R,6 cyl,"6 cyl, 3.7 L",Unleaded,13 L / 100 km,Automatic
U6661J1487J,4 cyl,"4 cyl, 2 L",Premium,7.3 L / 100 km,Automatic
V9740V1300Y,4 cyl,"4 cyl, 1.5 L",Hybrid,1.7 L / 100 km,Automatic
G3970I4564K,4 cyl,"4 cyl, 1.6 L",Unleaded,6.4 L / 100 km,Automatic
S7068D8755S,4 cyl,"4 cyl, 2 L",Unleaded,7 L / 100 km,Automatic
B8527P5584F,4 cyl,"4 cyl, 2 L",Premium,8.5 L / 100 km,Manual
N8352R5948B,4 cyl,"4 cyl, 2 L",Unleaded,6.9 L / 100 km,Manual
Y7050O7457K,6 cyl,"6 cyl, 3.5 L",Unleaded,9.1 L / 100 km,Automatic
L4848I5614H,6 cyl,"6 cyl, 3 L",Diesel,7.2 L / 100 km,Automatic
G2223U1533J,4 cyl,"4 cyl, 2 L",Unleaded,7 L / 100 km,Automatic
V3268O6970M,6 cyl,"6 cyl, 3.6 L",Unleaded,0 L / 100 km,Automatic
E9609X2168Y,4 cyl,"4 cyl, 2 L",Diesel,7.1 L / 100 km,Automatic
E1228Q9771B,4 cyl,"4 cyl, 2 L",Unleaded,7.3 L / 100 km,Manual
I1431L5099W,4 cyl,"4 cyl, 3 L",Diesel,0 L / 100 km,Manual
T7004G5741Y,4 cyl,"4 cyl, 1.3 L",Unleaded,5.7 L / 100 km,Automatic
A3841O7765L,6 cyl,"6 cyl, 3.6 L",Unleaded,9.5 L / 100 km,Automatic
A5380X6488M,8 cyl,"8 cyl, 6.2 L",Unleaded,0 L / 100 km,Automatic
I7705H1170O,4 cyl,"4 cyl, 2 L",Premium,6.3 L / 100 km,Automatic
I1507F2805U,4 cyl,"4 cyl, 2.8 L",Diesel,7.6 L / 100 km,Automatic
E5905M8065T,6 cyl,"6 cyl, 3.6 L",Unleaded,9.7 L / 100 km,Automatic
M6623J6254S,4 cyl,"4 cyl, 2 L",Unleaded,7.7 L / 100 km,Automatic
H1817L4480Q,4 cyl,"4 cyl, 2 L",Unleaded,8.1 L / 100 km,Manual
T5123T4499T,4 cyl,"4 cyl, 2.5 L",Hybrid,4.8 L / 100 km,Automatic
A5526O3085P,4 cyl,"4 cyl, 2 L",Premium,7.3 L / 100 km,Automatic
T6590I3290L,4 cyl,"4 cyl, 1.4 L",Unleaded,6.2 L / 100 km,Automatic
J1176G6192A,4 cyl,"4 cyl, 2.5 L",Unleaded,7.9 L / 100 km,Automatic
Z9052S5181C,6 cyl,"6 cyl, 3.6 L",Unleaded,12.4 L / 100 km,Automatic
Y8709M4019V,4 cyl,"4 cyl, 2.3 L",Diesel,7.4 L / 100 km,Automatic
A4664S8066U,4 cyl,"4 cyl, 1.4 L",Unleaded,6.2 L / 100 km,Automatic
Q1500L4894K,4 cyl,"4 cyl, 2.8 L",Diesel,8.5 L / 100 km,Automatic
N9578Z6159W,3 cyl,"3 cyl, 1.2 L",Premium,6.1 L / 100 km,Automatic
X5885T6718K,4 cyl,"4 cyl, 2.2 L",Diesel,6.5 L / 100 km,Automatic
C4169X3661C,4 cyl,"4 cyl, 2.5 L",Premium,8.9 L / 100 km,Automatic
A5040F8817A,4 cyl,"4 cyl, 2.5 L",Hybrid,5.1 L / 100 km,-
S5752O3668S,4 cyl,"4 cyl, 2 L",Premium,6.8 L / 100 km,Automatic
C1643B4883K,-,-,Premium,-,Automatic
Q8961R6709V,4 cyl,"4 cyl, 1.3 L",Unleaded,6.3 L / 100 km,Automatic
V6156Y9683J,4 cyl,"4 cyl, 2 L",Diesel,5.5 L / 100 km,Automatic
C9382B1458H,-,-,Premium,-,Automatic
S8470R3045J,4 cyl,"4 cyl, 2.8 L",Diesel,7.6 L / 100 km,Manual
D5844Z1235A,4 cyl,"4 cyl, 2 L",Unleaded,8.2 L / 100 km,Automatic
F5061C6469D,4 cyl,"4 cyl, 2 L",Premium,8.8 L / 100 km,Automatic
N1080C2903Z,6 cyl,"6 cyl, 3.7 L",Unleaded,18.6 L / 100 km,Automatic
G1512T2104T,-,-,Unleaded,-,Automatic
P8080W3115Y,4 cyl,"4 cyl, 1.6 L",Unleaded,6.8 L / 100 km,Automatic
P7909U3501I,4 cyl,"4 cyl, 2.4 L",Unleaded,7.9 L / 100 km,Automatic
U3359C4005O,4 cyl,"4 cyl, 1.4 L",Premium,6.6 L / 100 km,Automatic
L3461Z3837F,4 cyl,"4 cyl, 1.3 L",Unleaded,6 L / 100 km,Automatic
E1775J2002V,4 cyl,"4 cyl, 2.2 L",Diesel,6.1 L / 100 km,Automatic
F9182S6608U,6 cyl,"6 cyl, 3.5 L",Unleaded,11 L / 100 km,Automatic
Q8708D9578B,4 cyl,"4 cyl, 2 L",Premium,6.8 L / 100 km,Automatic
S9129Y4665X,6 cyl,"6 cyl, 3.8 L",Unleaded,12.8 L / 100 km,Automatic
S9072G1247K,4 cyl,"4 cyl, 3 L",Diesel,8.1 L / 100 km,Automatic
J7078B6967S,8 cyl,"8 cyl, 4.5 L",Diesel,9.5 L / 100 km,Automatic
J2394W3892O,4 cyl,"4 cyl, 1.5 L",Unleaded,5.8 L / 100 km,Automatic
J3797K4583D,4 cyl,"4 cyl, 2 L",Unleaded,8 L / 100 km,Automatic
D5207W5830O,4 cyl,"4 cyl, 2.8 L",Diesel,8.6 L / 100 km,Automatic
M5957P3399L,4 cyl,"4 cyl, 2 L",Unleaded,8 L / 100 km,Manual
T9154V5648Y,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
T5663V1814K,6 cyl,"6 cyl, 3 L",Premium,8 L / 100 km,Automatic
P6432C1402O,-,-,Unleaded,-,Automatic
W4209U8243X,4 cyl,"4 cyl, 2 L",Unleaded,8.1 L / 100 km,Manual
O8883C3924E,4 cyl,"4 cyl, 1.3 L",Unleaded,6 L / 100 km,Automatic
Y9427L4572J,-,-,Premium,-,Automatic
X3402W6313G,-,-,Diesel,-,Automatic
T6500A1613K,4 cyl,"4 cyl, 2 L",Unleaded,8.2 L / 100 km,Manual
M6358I4712Z,4 cyl,"4 cyl, 3 L",Diesel,8.4 L / 100 km,Automatic
M3260Z3809F,3 cyl,"3 cyl, 1 L",Premium,5.3 L / 100 km,Automatic
C5292K7617C,4 cyl,"4 cyl, 2 L",Unleaded,6 L / 100 km,Automatic
E8050X6441U,-,-,Diesel,-,Automatic
I3379N2807J,4 cyl,"4 cyl, 1.5 L",Unleaded,7.3 L / 100 km,Automatic
Q8462K4586R,4 cyl,"4 cyl, 2.5 L",Hybrid,4.2 L / 100 km,Automatic
I8681O4983M,-,-,Premium,-,Automatic
D3281F8120A,6 cyl,"6 cyl, 3.7 L",Unleaded,11 L / 100 km,Automatic
B2053T4119H,4 cyl,"4 cyl, 2 L",Premium,13 L / 100 km,Manual
J1539H4429C,4 cyl,"4 cyl, 2 L",Unleaded,6.6 L / 100 km,Automatic
W8686A2438O,4 cyl,"4 cyl, 3 L",Diesel,9.2 L / 100 km,Manual
O9536V4518I,4 cyl,"4 cyl, 1.8 L",Unleaded,7.1 L / 100 km,Automatic
Q2188Q1893M,4 cyl,"4 cyl, 2.4 L",Premium,9.9 L / 100 km,Manual
M8819P5498Y,4 cyl,"4 cyl, 2 L",Unleaded,8.2 L / 100 km,Automatic
Q2079L8212A,4 cyl,"4 cyl, 2.5 L",Unleaded,7.8 L / 100 km,Automatic
M7286E2017H,4 cyl,"4 cyl, 1.8 L",Unleaded,6.9 L / 100 km,Automatic
V4934H6424N,4 cyl,"4 cyl, 2 L",Diesel,8.3 L / 100 km,Manual
L1107U3852V,-,-,-,-,Automatic
P6209K7606N,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
O5828P3559P,4 cyl,"4 cyl, 1.2 L",Unleaded,4.6 L / 100 km,Manual
M4553O7518F,4 cyl,"4 cyl, 3 L",Diesel,9.3 L / 100 km,Manual
G8519X2918R,0 L,0 L,Electric,0 L / 100 km,Automatic
L1606P1751M,4 cyl,"4 cyl, 2 L",Premium,7 L / 100 km,Automatic
C1089U2769T,4 cyl,"4 cyl, 2.5 L",Hybrid,4.8 L / 100 km,Automatic
N2308J3906I,4 cyl,"4 cyl, 2 L",Diesel,6.1 L / 100 km,Automatic
S8211H4768G,8 cyl,"8 cyl, 4 L",Premium,10.4 L / 100 km,Automatic
U3182F5096Y,4 cyl,"4 cyl, 2 L",Unleaded,7.9 L / 100 km,Automatic
H3010W7472B,4 cyl,"4 cyl, 2 L",Diesel,6.4 L / 100 km,Automatic
L2723S7106Q,4 cyl,"4 cyl, 2.2 L",Diesel,5.4 L / 100 km,Automatic
U3701X1202F,4 cyl,"4 cyl, 1.5 L",Unleaded,7.4 L / 100 km,Automatic
R1505T6414R,6 cyl,"6 cyl, 3 L",Diesel,7.8 L / 100 km,Automatic
M5693T4374C,4 cyl,"4 cyl, 2 L",Unleaded,7.3 L / 100 km,Manual
T3214C1600I,-,-,Diesel,-,Automatic
M1834L3603O,4 cyl,"4 cyl, 1.5 L",Unleaded,6.9 L / 100 km,Automatic
J3445U2741G,-,-,Unleaded,-,Automatic
X5305E7043J,4 cyl,"4 cyl, 2.2 L",Diesel,8.9 L / 100 km,Automatic
E4200X8062W,4 cyl,"4 cyl, 2.5 L",Premium,10.7 L / 100 km,Manual
G7982U1218S,8 cyl,"8 cyl, 5.7 L",Unleaded,12.2 L / 100 km,Automatic
G5347C2755L,4 cyl,"4 cyl, 2.5 L",Diesel,8 L / 100 km,Manual
J7690V5674U,4 cyl,"4 cyl, 1.4 L",Unleaded,6.8 L / 100 km,Automatic
W6493A7179A,4 cyl,"4 cyl, 2.4 L",Diesel,7.6 L / 100 km,Automatic
G5406U3962H,4 cyl,"4 cyl, 2 L",Premium,8.2 L / 100 km,Automatic
T4140G1881E,4 cyl,"4 cyl, 2.5 L",Diesel,8.8 L / 100 km,Automatic
M3207T4956R,-,-,Unleaded,-,Automatic
B2129D3270W,4 cyl,"4 cyl, 1.4 L",Unleaded,6.2 L / 100 km,Automatic
W8014S8141L,8 cyl,"8 cyl, 4.7 L",Premium,11.3 L / 100 km,Automatic
Y7563B6315P,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
T2459B1071Z,4 cyl,"4 cyl, 1.5 L",Unleaded,7.4 L / 100 km,Automatic
R6265M2180N,4 cyl,"4 cyl, 2.8 L",Diesel,7.9 L / 100 km,Automatic
H6591O5065K,4 cyl,"4 cyl, 1.3 L",Unleaded,6.3 L / 100 km,Automatic
R8879S6714T,4 cyl,"4 cyl, 2.4 L",Diesel,8 L / 100 km,Automatic
F3434L5307I,4 cyl,"4 cyl, 2.4 L",Unleaded,6.8 L / 100 km,Automatic
Y3186R3071L,3 cyl,"3 cyl, 1.5 L",Premium,5.2 L / 100 km,Automatic
P9627S3734K,4 cyl,"4 cyl, 2 L",Unleaded,7.1 L / 100 km,Automatic
V1991C5594N,4 cyl,"4 cyl, 1.3 L",Unleaded,6 L / 100 km,Automatic
K8762A2131C,4 cyl,"4 cyl, 1.8 L",Unleaded,8.2 L / 100 km,Automatic
A7387E1310M,-,-,-,-,-
O9197G3831Y,-,-,Unleaded,-,Automatic
